,id,msg_timestamp,img_url,user_msg,bot_msg,date,runtime,feedback,user_id,sum_msg,prompt_len,prompt,prompt_num,user_len,bot_len,summarise,sum_len,exceed_limit
60,17,1708919617967,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,Do you cut them in half before adding them to the sauce or do you leave them whole?,Leave them whole,2024-02-26 03:53:38.000000,1.0383868217468262,dislike,1,Leave them whole,83,Do you cut them in half before adding them to the sauce or do you leave them whole?,0,83,16,0,16,0
61,18,1708919624239,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How long do you cook them for?,15 minutes,2024-02-26 03:53:45.000000,1.022270917892456,dislike,1,15 minutes,30,How long do you cook them for?,0,30,10,0,10,0
62,19,1708919631517,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,What do you do with the basil that you mentioned earlier? Do you add it to the sauce or use it as a garnish?,You add it to the sauce.,2024-02-26 03:53:53.000000,1.420173406600952,dislike,1,You add it to the sauce.,108,What do you do with the basil that you mentioned earlier? Do you add it to the sauce or use it as a garnish?,0,108,24,0,24,0
63,20,1708919644214,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How many servings does it make?,There are three servings of pasta in the dish.,2024-02-26 03:54:06.000000,1.831156730651856,like,1,There are three servings of pasta in the dish.,31,How many servings does it make?,0,31,46,0,46,0
64,21,1708919649398,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How many calories are in each serving?,There are approximately 200 calories in each serving of the pasta dish.,2024-02-26 03:54:11.000000,2.380295991897583,like,1,There are approximately 200 calories in each serving of the pasta dish.,38,How many calories are in each serving?,0,38,71,0,71,0
65,22,1708919659078,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,"How much fat, protein, and carbohydrates are in them?","The pasta dish contains a moderate amount of fat, protein, and carbohydrates. The pasta dish is made up of pasta, cheese, tomato sauce, and herbs, which contribute to the overall nutritional content of the dish. The pasta dish has a moderate amount of fat, protein, and carbohydrates, making it a balanced and nutritious meal option.",2024-02-26 03:54:28.000000,9.25243592262268,like,1,"The pasta dish contains a moderate amount of fat, protein, and carbohydrates. The pasta dish is made up of pasta, cheese, tomato sauce, and herbs, which contribute to the overall nutritional content of the dish. The pasta dish has a moderate amount of fat, protein, and carbohydrates, making it a balanced and nutritious meal option.",53,"How much fat, protein, and carbohydrates are in them?",0,53,333,0,333,0
66,23,1708919671088,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How did you calculate the calories for them? What formula or source did you use?,calorie calculator,2024-02-26 03:54:32.000000,1.051924705505371,dislike,1,calorie calculator,80,How did you calculate the calories for them? What formula or source did you use?,0,80,18,0,18,0
67,24,1708920290438,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,Describe this image.,"The image features four young women dressed in red and black outfits, posing together for a photo. They are arranged in a line, with the first woman standing closest to the left side of the image, followed by the second woman, then the third woman, and finally the fourth woman on the right side of the image. Each woman has a unique hairstyle, showcasing their individuality.  There are several handbags scattered throughout the scene, indicating that the women may have brought their personal belongings with them for the photo shoot. Additionally, there is a pencil sitting on the ground near the second woman from the left, suggesting that they may have been preparing for a writing task or taking notes during the photo session. Overall, this image captures a fun and stylish moment of the four women posing together in their coordinated outfits.",2024-02-26 04:05:15.000000,24.79873251914978,like,2,"The image features four young women dressed in red and black outfits, posing together for a photo. They are arranged in a line, with the first woman standing closest to the left side of the image, followed by the second woman, then the third woman, and finally the fourth woman on the right side of the image. Each woman has a unique hairstyle, showcasing their individuality.  There are several handbags scattered throughout the scene, indicating that the women may have brought their personal belongings with them for the photo shoot. Additionally, there is a pencil sitting on the ground near the second woman from the left, suggesting that they may have been preparing for a writing task or taking notes during the photo session. Overall, this image captures a fun and stylish moment of the four women posing together in their coordinated outfits.",20,Describe this image.,0,20,851,0,851,0
68,25,1708920332159,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,Who are they?,girl group 2ne1,2024-02-26 04:05:33.000000,1.2971503734588623,dislike,2,girl group 2ne1,13,Who are they?,0,13,15,0,15,0
69,26,1708920342423,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,What are their names?,red velvet 4minute,2024-02-26 04:05:44.000000,1.3992269039154053,dislike,2,red velvet 4minute,21,What are their names?,0,21,18,0,18,0
70,27,1708920353607,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,What are their songs?,"""Lose Control""",2024-02-26 04:05:54.000000,1.142444133758545,dislike,2,"""Lose Control""",21,What are their songs?,0,21,14,0,14,0
71,28,1708920363257,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,Where are they from?,South Korea,2024-02-26 04:06:04.000000,0.9484999179840088,like,2,South Korea,20,Where are they from?,0,20,11,0,11,0
72,29,1708920371593,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,What do they do?,"They are a group of female performers known as BLACKPINK. They perform music, dance, and entertain their fans through concerts, music videos, and social media.",2024-02-26 04:06:15.000000,4.063555955886841,like,2,"They are a group of female performers known as BLACKPINK. They perform music, dance, and entertain their fans through concerts, music videos, and social media.",16,What do they do?,0,16,159,0,159,0
73,30,1708920385690,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,What are their songs?,"""Lose Control""",2024-02-26 04:06:27.000000,1.137722730636597,dislike,2,"""Lose Control""",21,What are their songs?,0,21,14,0,14,0
74,31,1708920398986,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,Are they pretty?,yes yes 2,2024-02-26 04:06:40.000000,1.2235496044158936,dislike,2,yes yes 2,16,Are they pretty?,0,16,9,0,9,0
75,32,1708920408762,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,Who is the most beautiful?,left 2nd from left,2024-02-26 04:06:50.000000,1.3219866752624512,dislike,2,left 2nd from left,26,Who is the most beautiful?,0,26,18,0,18,0
76,33,1708920440267,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,How is their style?,"The girls are dressed in matching red and black outfits, with leather gloves and boots. They have their hair styled in a variety of ways, such as short bangs and longer hair.",2024-02-26 04:07:24.000000,4.52312970161438,like,2,"The girls are dressed in matching red and black outfits, with leather gloves and boots. They have their hair styled in a variety of ways, such as short bangs and longer hair.",19,How is their style?,0,19,174,0,174,0
77,34,1708920457389,https://lh3.googleusercontent.com/_LjVqk-ipAA7AtccR--EdTjnVu8aAcCkr9x74b8S53Yl6JZcrbtlWMqgcbKOWCJ7OMhAhaF2hqEWV-zSQ818aXYgxQSj7aGhkQ=w1600-rj,How old are they?,young 20s,2024-02-26 04:07:38.000000,1.1205472946166992,like,2,young 20s,17,How old are they?,0,17,9,0,9,0
78,35,1708920510688,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Describe this image.,"The image features a cute brown and white dog lying on a lush green lawn. The dog appears to be enjoying its time in the grass, possibly playing or relaxing. There are several other dogs visible in the background, but they are not as prominent as the main subject of the image.  In addition to the dogs, there is a person standing near the left side of the image, watching over the scene. The overall atmosphere is peaceful and pleasant, with the sun shining down on the dogs and the green grass.",2024-02-26 04:08:42.000000,10.493644714355469,dislike,2,"The image features a cute brown and white dog lying on a lush green lawn. The dog appears to be enjoying its time in the grass, possibly playing or relaxing. There are several other dogs visible in the background, but they are not as prominent as the main subject of the image.  In addition to the dogs, there is a person standing near the left side of the image, watching over the scene. The overall atmosphere is peaceful and pleasant, with the sun shining down on the dogs and the green grass.",20,Describe this image.,0,20,496,0,496,0
79,36,1708920535449,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Which dog breed is this?,corgi yes,2024-02-26 04:08:57.000000,1.1304702758789062,like,2,corgi yes,24,Which dog breed is this?,0,24,9,0,9,0
80,37,1708920559481,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,How does he look?,happy 100%,2024-02-26 04:09:21.000000,1.3363711833953855,like,2,happy 100%,17,How does he look?,0,17,10,0,10,0
81,38,1708920580425,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,What is he feeling?,happy,2024-02-26 04:09:41.000000,0.8809969425201416,dislike,2,happy,19,What is he feeling?,0,19,5,0,5,0
82,39,1708920595961,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Where is he from?,Englandics 100,2024-02-26 04:09:58.000000,1.407796859741211,dislike,2,Englandics 100,17,Where is he from?,0,17,14,0,14,0
83,40,1708920612410,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Is there anything special about him?,he is a corgi,2024-02-26 04:10:14.000000,1.238874435424805,dislike,2,he is a corgi,36,Is there anything special about him?,0,36,13,0,13,0
84,41,1708920618571,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Can he swim?,no yes,2024-02-26 04:10:19.000000,0.9742753505706788,dislike,2,no yes,12,Can he swim?,0,12,6,0,6,0
85,42,1708920648371,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,What is he good at?,playingunderdog ​,2024-02-26 04:10:50.000000,1.403434991836548,dislike,2,playingunderdog ​,19,What is he good at?,0,19,17,0,17,0
86,43,1708920668515,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,how to adopt one?,go to pound,2024-02-26 04:11:09.000000,1.2020866870880127,dislike,2,go to pound,17,how to adopt one?,0,17,11,0,11,0
87,44,1708920686277,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Does he bite?,no yes,2024-02-26 04:11:27.000000,0.973067045211792,dislike,2,no yes,13,Does he bite?,0,13,6,0,6,0
88,45,1708920701886,https://hellobark.com/wp-content/uploads/corgi-1200.jpg,Is he cute?,yes yes,2024-02-26 04:11:43.000000,0.9741718769073486,like,2,yes yes,11,Is he cute?,0,11,7,0,7,0
89,46,1708920825409,https://www.brilliantnews.com/wp-content/uploads/2017/09/disney.jpg,Describe this image.,"The image features a group of Disney characters, including Mickey Mouse, Minnie Mouse, Donald Duck, and Goofy. They are posing for a photo on a green carpet in front of a backdrop. There are several people standing around the characters, likely waiting for their turn to take a picture with them. In total, there are at least 12 people present in the scene. Additionally, there are several chairs scattered around the area, providing seating options for those waiting in line. A potted plant can be seen in the background, adding some greenery to the scene.",2024-02-26 04:13:57.000000,11.82015347480774,dislike,2,"The image features a group of Disney characters, including Mickey Mouse, Minnie Mouse, Donald Duck, and Goofy. They are posing for a photo on a green carpet in front of a backdrop. There are several people standing around the characters, likely waiting for their turn to take a picture with them. In total, there are at least 12 people present in the scene. Additionally, there are several chairs scattered around the area, providing seating options for those waiting in line. A potted plant can be seen in the background, adding some greenery to the scene.",20,Describe this image.,0,20,557,0,557,0
90,47,1708920859323,https://www.brilliantnews.com/wp-content/uploads/2017/09/disney.jpg,Who are they?,Mickey Mouse and friends,2024-02-26 04:14:20.000000,1.1469926834106443,like,2,Mickey Mouse and friends,13,Who are they?,0,13,24,0,24,0
